Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Afghanistan,AFG,..,838.000704535831,2229.67953873833,2289.37198611713,2217.29678631971,2338.77869693875,2436.0063198102,2589.410395542,2568.34190916779,2138.87024713086,2092.87995224662,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Albania,ALB,2549.25645432487,3861.30856837761,11258.4572796244,11658.0457494095,12078.3488244026,12769.7625847853,13497.2493226353,14617.7849093704,14436.4850442823,16261.804554188,19492.7830985692,21395.3250372633
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Algeria,DZA,7559.80484286088,9225.40608014391,14862.7932745547,13973.6882681386,13608.2010371415,13674.8741291965,13916.3760986686,14084.1995307289,12848.7626134738,14690.9162300571,16028.287108716,17026.9616747867
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Andorra,AND,24456.9039014423,33249.5649054739,49938.6709928819,51035.8875990701,52847.3008681902,53031.6619118219,55354.3891037228,57573.6930490229,51881.2896726873,58829.8500720505,68311.7729810483,71587.4817760577
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Angola,AGO,3283.4719063483,3286.35849348127,7999.82685137622,7127.3395733001,6850.38462458694,6998.79618747166,7353.34998821375,7533.51185400503,6455.119982133,7414.27895783202,7928.6414975388,8040.54360062078
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Antigua and Barbuda,ATG,12881.7085613412,19191.8560253754,21558.9997705071,20865.2339089624,21181.6274149752,21217.6292614592,24336.8548617152,26316.833216636,22159.4122861666,25493.1295548691,29711.5633165812,31802.3771965018
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Argentina,ARG,7184.24255355742,11544.408971054,19649.3528905429,20058.3386388829,20248.7213872191,23514.6670870249,24498.378926706,23535.01275094,22302.1504890016,26086.8023552274,29037.4891215021,29362.6924187322
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Armenia,ARM,2756.82609874695,2572.73793698691,10153.5556108742,10183.9279276811,11036.7222919191,12605.337955959,13478.7627947124,15729.1496950576,15523.4653938859,16899.0709181676,20445.098880893,23054.6005230691
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Aruba,ABW,20754.2314588017,30750.4753409995,36763.2090049195,37231.9184954158,37444.4410939295,38697.9495072882,40379.2937237331,40124.7579975465,30437.2025162434,38226.146156979,45236.0212143789,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Australia,AUS,17380.8816876752,26541.6653208437,46914.3867078836,46292.0954391179,47289.2859136343,48418.558421681,50251.3353381469,52746.7182896307,54064.0794661947,57406.1787604549,65365.948511045,69114.7378945066
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Austria,AUT,19459.1853817091,29379.7422969788,48799.7154676985,49865.9039424185,52684.0171130768,54172.9867888254,56937.944282984,60574.6271030491,58610.8343636691,63421.2035870778,70975.7206346934,73751.35270638
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Azerbaijan,AZE,5253.928344414,3382.08308668081,17563.6122454385,15075.2726347911,14535.8020210633,14315.929643106,15282.9995232298,16675.3179361558,15163.5703327282,20111.3756952109,22533.4940568508,23685.5386398553
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Bahamas, The",BHS,20544.6029580482,25757.8177836368,30771.7047152655,31094.5530793958,31277.8074380874,32982.3139347633,33876.1569503309,34541.7074946553,25459.2185150648,28510.9094889073,33637.5047981819,35554.7994806397
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bahrain,BHR,25733.5244425959,39365.2842697284,52272.91246307,46246.3956496833,45591.3982044197,49234.3134430285,50198.6409351387,53712.1485212388,51439.203757741,54351.8360757233,60652.8505008149,63847.8297282665
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bangladesh,BGD,980.037863715272,1574.52564660474,4023.54114557771,4253.68769851408,4608.57465239377,4894.44219729247,5484.7635465215,6025.08734934947,6596.04459830619,7366.48997079065,8354.71586776861,9065.69893428451
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Barbados,BRB,9655.99146889207,13033.8200737761,15636.4318232943,16006.9481094988,16438.835856606,16279.2465280439,16960.2477429223,17459.1512630062,14687.1070358881,14752.3736972313,17892.1892571507,19357.1694428676
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Belarus,BLR,5226.61888446068,5802.47334124907,19037.8209530599,18133.5696288889,17832.4778855815,18413.7127377197,20026.0306698699,22301.5766886376,24872.3398993711,27611.1801135156,28406.0661481964,30751.4954188551
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Belgium,BEL,18675.3121947985,27788.0908832256,44929.685593416,46200.904454307,48597.3999826201,50442.2705419624,52530.5620821347,56621.5417607532,55730.9528944011,62123.1613172906,68274.2006418035,70455.9584257956
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Belize,BLZ,4461.14526139587,7525.90520715514,9340.36211596258,9451.56357394725,9336.41993712102,9086.91190946349,9479.91147437112,10436.3335268005,9540.67114968834,11559.8905984688,13280.5983941845,14195.3136207765
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Benin,BEN,1220.32647439637,1724.75930486217,2774.85895261323,2832.0041744077,2952.51368290359,2996.13599047432,3075.23586752195,3260.76853616447,3354.17997077466,3575.31148668734,3957.96121240461,4248.31081739622
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bermuda,BMU,34873.9453687725,53928.4209146652,70210.3204527187,73879.4858462324,79035.7317939765,85285.2492109229,85861.1911426784,91263.4855956569,85795.3586036336,93555.5174506069,106866.340814807,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bhutan,BTN,1696.84532704783,3106.57937544221,9141.57706299116,10024.2956119085,11078.9238064299,11649.8320381412,11932.8563344735,12864.7780099884,12434.674518468,13423.4288725475,15021.728993413,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bolivia,BOL,2294.9393380356,3364.43906775397,7003.24183911139,7103.43175633083,7492.28470943237,8442.58529533443,8876.58471942896,9091.92768943853,8210.7029098091,9342.97184427306,10238.812087808,10726.9988078303
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bosnia and Herzegovina,BIH,1031.95485739405,4127.61381175111,11147.5624946393,11825.2094205044,12869.3020733423,13580.8855537693,14800.2103189103,16354.0001369123,16275.2381823462,18396.4690929752,20998.5226347685,22845.5185486781
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Botswana,BWA,5818.58154027491,8923.46988866842,14417.0132080037,13518.4848638657,15416.5845163403,14817.5712768034,14805.2916256042,14889.8073026521,14208.2701553477,16663.8685441919,18516.1913372997,19383.17259582
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Brazil,BRA,6618.55156275763,8995.8518938603,15564.8009999636,14567.7060619891,14057.3132470451,14293.6046394285,15165.0631526578,15741.4785048749,15759.0782300803,17672.9168034655,19398.5898133446,20584.4191661579
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Brunei Darussalam,BRN,55173.3097606057,66220.7722204031,81243.8989995442,62823.1166176378,56889.4103441758,62015.4331166776,65679.4310760955,70087.0385001719,70685.1863107895,79364.0945618203,82893.4043199124,86445.6605268602
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Bulgaria,BGR,7545.5330564159,6422.79933249027,17615.1088943583,18384.753572458,20064.9079467146,21455.8754961753,23004.3195450884,25526.2811018212,25735.0008544154,29404.9605099327,35463.5549883044,38689.5480749166
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Burkina Faso,BFA,568.682289195549,899.695717382678,1666.7688641619,1696.95357862597,1887.55372049279,2048.43146169979,2077.95612146683,2233.26155474138,2375.86285194077,2467.74060013055,2620.5076544193,2726.94230998002
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Burundi,BDI,609.427526352913,532.491554963794,745.402665408479,821.246254708968,795.785995768452,785.233394653441,777.446972175959,804.165344064637,812.055172967895,864.280732749477,917.506035017085,950.879813933229
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cabo Verde,CPV,1075.5852883534,3090.85336884928,6020.24331678146,6285.59888736781,6747.31131453452,7204.47444891669,7115.53770190205,7702.92356295124,6053.2701548484,6753.69162981873,8415.15759521377,9086.23353993305
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cambodia,KHM,973.630430630709,1077.54758922955,3158.5308202952,3354.61083311422,3631.12852542804,3873.63603175107,4228.76096150781,4620.9633915234,4504.24716032806,4668.23777959985,5202.67772458166,5624.13751533076
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cameroon,CMR,2014.36507493286,2083.49106023577,3385.47635257667,3459.78024391909,3587.61611938417,3726.5673899307,3967.52170452195,4195.67017521265,4319.21887053939,4741.76177028658,5122.64439252058,5380.15888999578
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Canada,CAN,20229.7558681625,29362.0841609786,45758.1007297304,44668.0912814303,46470.6466391111,48317.3874457165,49982.5999118348,50498.9731057448,48590.6832121939,55781.6990272912,62041.5620298406,61582.3499713265
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cayman Islands,CYM,..,..,64201.8923849244,64777.5003687093,66571.5635709574,69038.2456979645,72981.7520974634,74008.7646396193,67467.3327871543,76296.9406818273,85167.6720732287,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Central African Republic,CAF,634.235477965086,652.474184934689,673.393560977092,738.556430782503,793.924920784403,847.863933621235,867.392565869771,934.815543219503,1003.1486767262,1057.19439503026,1112.4459862811,1129.98045399934
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Chad,TCD,713.979864941834,773.745302534528,1697.79972021064,1852.30338294451,1702.25602983866,1626.98040158869,1691.46154747262,1846.97478392739,1623.25784968104,1764.34807562549,1881.9913112268,1969.30313518073
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Chile,CHL,4437.0552176745,9468.31876647394,22779.4276703281,22691.4866244485,23492.2878567238,24546.9124213942,25564.5367168945,25824.646525455,25443.2140146182,29050.0807938778,31586.1368981832,33284.4947338649
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,China,CHN,981.509202638102,2917.6021545082,12700.4440173922,13201.6738280782,13882.0280462079,14750.3658330379,16006.9131210004,17262.1759037355,17891.4802869971,20406.7296584605,22499.4426677018,24557.6389534489
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Colombia,COL,5084.13666191839,6754.29733112748,13323.1690837161,13289.6744891676,13971.3395877313,14334.9146083622,15161.3179744309,16091.4990479231,15427.593780784,17587.2317932888,21055.6630300002,21548.0133685917
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Comoros,COM,1513.61254216229,1818.24616937157,2924.83151735989,2935.19896242167,3120.16005522135,3325.50387714205,3284.44395494343,3294.28830809778,3245.39958769899,3426.75773437156,3687.62566153082,3854.78878468884
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Congo, Dem. Rep.",COD,848.174728717402,432.752680679359,829.650776911778,885.124442844181,942.300277661143,1036.58835774482,1105.62884710845,1206.79811331271,1174.38586818797,1358.2047169909,1533.74387797539,1670.84721852628
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Congo, Rep.",COG,3429.72617609468,3687.68679156273,5769.14806736445,4746.04011241499,4043.70013817739,4476.99360198666,5636.42558854992,5766.7549235887,4813.31562649405,6323.71757921482,6713.96363730791,6932.93820935238
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Costa Rica,CRI,4962.53762459969,7797.39199482597,16132.6578757111,17248.7473968748,18898.075223414,20168.2204811346,21144.4097740325,22949.5286593344,21716.8702432685,23700.2961313917,26181.1420172139,27952.4766235187
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cote d'Ivoire,CIV,2756.50628292481,3203.34658837138,4345.61667514674,4711.49284430112,4862.918019013,5046.04768918974,5327.8249854095,5947.92408892987,5978.82274140233,6520.73116025072,7234.22669294199,7790.85551957628
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Croatia,HRV,9521.39115857021,10669.378422767,22463.1824497922,23460.5665307537,25427.6271843349,27391.1087844882,29156.3432264816,32329.560497984,30688.8084534107,37232.5957719881,42399.122264753,45909.6344841758
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Curacao,CUW,..,21891.0453557033,24347.7604866101,24037.6486252583,23649.5914937775,24321.7467432044,24623.0413085512,25396.9967729561,21797.0190515902,25163.9934463262,29523.5250828064,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Cyprus,CYP,13339.1875,21291.26171875,30168.916015625,31920.009765625,35877.1015625,38411.4140625,40673.7265625,44685.13671875,42796.03515625,48466.84375,53776.30859375,57100.46484375
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Czechia,CZE,12716.1323543506,16237.5425544554,32502.4753540118,33899.2865661657,36097.7052556977,38824.8879170919,41143.8270486711,44859.8005632951,43922.5309787058,48418.1157871868,51701.9491417036,53816.8033895232
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Denmark,DNK,18231.3133594948,28661.7641564157,47901.4473627066,49045.3391904109,51976.0057060956,55356.680780178,57482.9623999067,60787.4633578269,62529.2510567035,69878.9348117258,77953.6786613124,76687.9028437306
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Djibouti,DJI,..,..,4022.34716764782,4323.51588116665,4493.89514097656,4742.38848219302,5153.71653878232,5471.96329378911,5676.30593432082,6032.27795593735,6606.38768036254,7204.04843559721
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Dominica,DMA,4352.66377921613,6633.89110444413,11147.7032768502,11277.2300802352,12092.7633650252,11435.6949486632,12809.7115133628,14451.5379197565,12743.8638868643,14472.2858615339,16283.1640307333,17598.643617954
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Dominican Republic,DOM,3666.98522959894,6698.34689822214,13541.934574175,14886.7790069705,16351.8344846397,17075.245954814,18141.3382631418,19743.4004485754,19085.353617949,21923.3019358073,24363.8933746855,25610.5118658401
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ecuador,ECU,4642.11779650472,5756.69707976241,11892.814346055,10924.9822041781,10924.8797727219,11837.6780699391,12211.1465153052,12540.3251223126,11498.9288660314,13452.0087723253,15117.2706302795,15870.2617020335
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Egypt, Arab Rep.",EGY,3639.70470983815,5582.27567096494,10464.1924134677,11112.3736247025,10864.5381900455,11333.1184260928,12559.9651691847,13608.499714576,15494.0788227574,15820.6713809388,17769.2237397576,18816.5055922135
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,El Salvador,SLV,2873.65940954287,4411.22585893139,7447.4337629305,7873.39741623976,8388.36904651054,8889.22278795422,9120.85802979388,9666.80207886866,9306.03030181976,10709.7595787161,11743.437328033,12542.3090140573
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Equatorial Guinea,GNQ,588.21662866334,7618.65966268624,29373.0737975329,21025.3148444366,17949.8331646215,19854.2299396359,19814.6367191302,17692.2997791637,14709.023755495,18100.9139254871,19610.1765445258,18723.6470838212
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Eritrea,ERI,..,1462.92134246555,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Estonia,EST,7475.93117166929,9422.49706491914,28945.4653303277,29175.9259267894,31312.7522996878,33821.93290847,36410.1220937377,39843.6402328351,40045.3846936572,44651.9992190266,47941.6791341862,48992.1409511815
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Eswatini,SWZ,3384.95545142832,4602.45336889423,8715.03126827338,8792.21472800701,8750.87772658919,8519.58438570808,8640.08359794294,9083.43786086594,9077.23198020908,10202.5096087228,10887.0038688932,11740.8152773294
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ethiopia,ETH,414.689480677627,476.587208516879,1505.00533786592,1654.8476332229,1882.68715409659,2031.95729962118,2124.25462192979,2274.21413875756,2442.25248371938,2628.34346412648,2888.7364917158,3109.2765123205
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Faroe Islands,FRO,..,..,53103.2311011977,53730.2196464375,54277.5977228017,56360.0740444728,58980.5509315769,62357.0860184571,61642.7075935007,68124.1857028549,76566.459746262,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Fiji,FJI,3917.78245501698,5680.22109327028,10735.7213817766,11751.3716794936,11994.9381962617,12815.9367055274,13199.7841216669,13168.3711793691,11168.6398967741,10593.9127333652,13534.1943091376,15046.4668270452
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Finland,FIN,18133.7699926998,26788.1090073235,41757.4021894413,42497.7049785783,44934.4482077785,47570.133583848,49579.3310008278,52569.8000550589,53668.8190916817,57788.9034581748,62599.0055596323,65060.674161832
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,France,FRA,17697.5748941508,26090.1387960261,40144.0268283679,40849.9973780501,42924.613626021,44577.0645745394,46537.4740442591,51240.0683019805,49494.2900844931,53834.7992971017,57594.0340179208,61156.7728192566
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Gabon,GAB,11960.6081752816,13353.7232088764,14940.8514300675,14394.3948115916,14092.3415059674,14911.9823513268,15574.999874139,16126.8638637936,14639.9194678555,19552.3625334643,21118.8670533531,21946.990852956
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Gambia, The",GMB,1428.39604662597,1752.4692656538,1912.06879905934,1965.04877164457,1983.63380561316,2005.56544163883,2235.26025867199,2371.49204095162,2473.51976795401,2710.5524630967,2969.75720023217,3162.50679759518
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Georgia,GEO,5835.58091309738,3161.1958249061,11770.6989360253,12269.6528932768,13065.294157468,13718.9378669764,15021.9057577433,16770.1333771469,16791.2598654465,18915.6534005263,22442.7867177574,24681.2505951416
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Germany,DEU,19449.7602223898,27202.4760848567,47011.5510935131,47609.7810045816,50579.6839299266,53071.4555699913,55195.8405428372,58251.7730828469,57905.1795514844,61939.6515850137,66616.022245056,69338.2932264467
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ghana,GHA,1575.29528279202,2311.83279252132,5486.84899656579,5159.92645247502,4977.58186391315,5134.36177163033,5494.70050421266,5952.40365708652,5992.31759032306,6544.2381999688,7132.78365344688,7466.36688860441
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Greece,GRC,13302.5725559691,19518.6743098678,26625.0618096799,26760.3633030256,27511.8010160972,28604.8609402657,29617.5483399732,31611.2114428141,29088.2080577757,33018.2544152866,38922.4742252972,41186.8122027894
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Greenland,GRL,20472.4556677026,29608.2550745297,56555.0690665195,55815.6502885504,58908.5907739768,60010.0982907298,61806.8271308174,64264.0564607393,64857.6287053798,68086.4601238175,..,..
